Event 1,,,,,,,,,,,,,,Length Strata,,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big
1,601,"Corey,Clint",19,6/8/2023,14:00,8788,340,,A,,62.97800,-145.52000,,,,
1,602,"Corey,Clint",19,6/8/2023,14:00,8789,351,,A,,62.97800,-145.52000,,yes,yes,
1,603,"Corey,Clint",19,6/8/2023,14:00,8790,338,,A,,62.97800,-145.52000,,,,
1,604,"Corey,Clint",19,6/8/2023,14:00,8791,332,,A,,62.97800,-145.52000,,,,
1,605,"Corey,Clint",19,6/8/2023,14:00,8792,356,,A,,62.97800,-145.52000,,yes,yes,
1,606,"Hunter,MS,Mathias",20,6/8/2023,9:54,9157,389,,D,,62.85482,-145.59498,,yes,yes,
1,607,"Hunter,MS,Mathias",20,6/8/2023,9:54,9158,339,,D,,62.85482,-145.59498,,,,
1,608,"Hunter,MS,Mathias",20,6/8/2023,10:24,9159,361,,D,,62.85482,-145.59498,,yes,yes,
1,609,"Hunter,MS,Mathias",20,6/8/2023,10:24,9160,344,,D,,62.85482,-145.59498,,,,
1,610,"Hunter,MS,Mathias",20,6/8/2023,10:24,9161,375,,D,,62.85482,-145.59498,,yes,yes,
1,611,"Hunter,MS,Mathias",20,6/8/2023,10:24,9162,362,,D,,62.85482,-145.59498,,yes,yes,
1,612,"Hunter,MS,Mathias",20,6/8/2023,10:24,9163,397,,D,,62.85482,-145.59498,,yes,yes,
1,613,"Hunter,MS,Mathias",20,6/8/2023,10:24,9164,377,,D,,62.85482,-145.59498,,yes,yes,
1,614,"Hunter,MS,Mathias",20,6/8/2023,10:24,9165,364,,D,,62.85482,-145.59498,,yes,yes,
1,615,"Hunter,MS,Mathias",20,6/8/2023,10:24,9166,383,,D,,62.85482,-145.59498,,yes,yes,
1,616,"Hunter,MS,Mathias",20,6/8/2023,10:24,9167,376,,D,,62.85482,-145.59498,,yes,yes,
1,617,"Hunter,MS,Mathias",20,6/8/2023,10:24,9168,392,,D,,62.85482,-145.59498,,yes,yes,
1,618,"Hunter,MS,Mathias",20,6/8/2023,10:24,9169,361,,D,,62.85482,-145.59498,,yes,yes,
1,619,"Hunter,MS,Mathias",20,6/8/2023,10:24,9170,393,,D,,62.85482,-145.59498,,yes,yes,
1,620,"Hunter,MS,Mathias",20,6/8/2023,10:24,9171,394,,D,,62.85482,-145.59498,,yes,yes,
1,621,"Hunter,MS,Mathias",20,6/8/2023,10:35,9172,400,,D,,62.85422,-145.59657,,yes,,yes
1,622,"Hunter,MS,Mathias",20,6/8/2023,10:35,9173,444,,D,,62.85422,-145.59657,,yes,,yes
1,623,"Hunter,MS,Mathias",20,6/8/2023,10:35,9174,406,,D,,62.85422,-145.59657,,yes,,yes
1,624,"Hunter,MS,Mathias",20,6/8/2023,10:35,9175,373,,D,,62.85422,-145.59657,,yes,yes,
1,625,"Hunter,MS,Mathias",20,6/8/2023,10:35,9226,351,,D,,62.85422,-145.59657,,yes,yes,
1,626,"Hunter,MS,Mathias",20,6/8/2023,11:11,9227,331,,D,,62.85532,-145.59799,,,,
1,627,"Hunter,MS,Mathias",20,6/8/2023,11:11,9228,339,,D,,62.85532,-145.59799,,,,
1,628,"Hunter,MS,Mathias",20,6/8/2023,11:11,9229,384,,D,,62.85532,-145.59799,,yes,yes,
1,629,"Hunter,MS,Mathias",20,6/8/2023,11:11,9230,375,,D,,62.85532,-145.59799,,yes,yes,
1,630,"Hunter,MS,Mathias",20,6/8/2023,11:11,9231,358,,D,,62.85532,-145.59799,,yes,yes,
1,631,"Hunter,MS,Mathias",20,6/8/2023,11:11,9232,386,,D,,62.85532,-145.59799,,yes,yes,
1,632,"Hunter,MS,Mathias",20,6/8/2023,11:11,9233,344,,D,,62.85532,-145.59799,,,,
1,633,"Hunter,MS,Mathias",20,6/8/2023,11:11,9234,359,,D,,62.85532,-145.59799,,yes,yes,
1,634,"Hunter,MS,Mathias",20,6/8/2023,11:11,9235,376,,D,,62.85532,-145.59799,,yes,yes,
1,635,"Hunter,MS,Mathias",20,6/8/2023,11:11,9236,431,,D,,62.85532,-145.59799,,yes,,yes
1,636,"Hunter,MS,Mathias",20,6/8/2023,11:11,9237,351,,D,,62.85532,-145.59799,,yes,yes,
1,637,"Hunter,MS,Mathias",20,6/8/2023,11:11,9238,341,,D,,62.85532,-145.59799,,,,
1,638,"Hunter,MS,Mathias",20,6/8/2023,11:11,9239,429,,D,,62.85532,-145.59799,,yes,,yes
1,639,"Hunter,MS,Mathias",20,6/8/2023,11:11,9240,381,,D,,62.85532,-145.59799,,yes,yes,
1,640,"Hunter,MS,Mathias",20,6/8/2023,11:11,9241,372,,D,,62.85532,-145.59799,,yes,yes,
1,641,"Hunter,MS,Mathias",20,6/8/2023,11:11,9242,387,,D,,62.85532,-145.59799,,yes,yes,
1,642,"Hunter,MS,Mathias",21,6/8/2023,11:11,9243,388,,D,,62.85532,-145.59799,,yes,yes,
1,643,"Hunter,MS,Mathias",21,6/8/2023,11:11,9244,385,,D,,62.85532,-145.59799,,yes,yes,
1,644,"Hunter,MS,Mathias",21,6/8/2023,11:11,9245,358,,D,,62.85532,-145.59799,,yes,yes,
1,645,"Hunter,MS,Mathias",21,6/8/2023,11:11,9246,351,,D,,62.85532,-145.59799,,yes,yes,
1,646,"Hunter,MS,Mathias",21,6/8/2023,11:11,9247,366,,D,,62.85532,-145.59799,,yes,yes,
1,647,"Hunter,MS,Mathias",21,6/8/2023,11:11,9248,366,,D,,62.85532,-145.59799,,yes,yes,
1,648,"Hunter,MS,Mathias",21,6/8/2023,11:11,9249,356,,D,,62.85532,-145.59799,,yes,yes,
1,649,"Hunter,MS,Mathias",21,6/8/2023,11:47,9250,384,,D,,62.85535,-145.59971,,yes,yes,
1,650,"Hunter,MS,Mathias",21,6/8/2023,11:47,9376,354,,D,,62.85535,-145.59971,,yes,yes,
1,651,"Hunter,MS,Mathias",21,6/8/2023,11:47,9377,360,,D,,62.85535,-145.59971,,yes,yes,
1,652,"Hunter,MS,Mathias",21,6/8/2023,11:47,9378,388,,D,,62.85535,-145.59971,,yes,yes,
1,653,"Hunter,MS,Mathias",21,6/8/2023,11:47,9379,352,,D,,62.85535,-145.59971,,yes,yes,
1,654,"Hunter,MS,Mathias",21,6/8/2023,11:47,9380,366,,D,,62.85535,-145.59971,,yes,yes,
1,655,"Hunter,MS,Mathias",21,6/8/2023,11:47,9381,395,,D,,62.85535,-145.59971,,yes,yes,
1,656,"Hunter,MS,Mathias",21,6/8/2023,11:47,9382,366,,D,,62.85535,-145.59971,,yes,yes,
1,657,"Hunter,MS,Mathias",21,6/8/2023,11:47,9383,320,,D,,62.85528,-145.59232,,,,
1,658,"Hunter,MS,Mathias",21,6/8/2023,12:22,9384,395,,D,,62.85528,-145.59232,,yes,yes,
1,659,"Hunter,MS,Mathias",21,6/8/2023,12:22,9385,454,,D,,62.85528,-145.59232,,yes,,yes
1,660,"Hunter,MS,Mathias",21,6/8/2023,12:22,9386,356,,D,,62.85528,-145.59232,,yes,yes,
1,661,"Hunter,MS,Mathias",21,6/8/2023,12:22,9387,459,,D,,62.85528,-145.59232,,yes,,yes
1,662,"Hunter,MS,Mathias",21,6/8/2023,12:22,9388,373,,D,,62.85528,-145.59232,,yes,yes,
1,663,"Hunter,MS,Mathias",21,6/8/2023,12:22,9389,322,,D,,62.85528,-145.59232,,,,
1,664,"Hunter,MS,Mathias",21,6/8/2023,12:22,9390,360,,D,,62.85528,-145.59232,,yes,yes,
1,665,"Hunter,MS,Mathias",21,6/8/2023,12:22,9391,394,,D,,62.85528,-145.59232,,yes,yes,
1,666,"Hunter,MS,Mathias",21,6/8/2023,12:22,9392,351,,D,,62.85528,-145.59232,,yes,yes,
1,667,"Hunter,MS,Mathias",21,6/8/2023,12:22,9393,365,,D,,62.85528,-145.59232,,yes,yes,
1,668,"Hunter,MS,Mathias",21,6/8/2023,12:22,9394,339,,D,,62.85528,-145.59232,,,,
1,669,"Hunter,MS,Mathias",21,6/8/2023,2:23,9395,297,,D,,62.86239,-145.58587,,,,
1,670,"Hunter,MS,Mathias",21,6/8/2023,2:23,9396,334,,D,,62.86239,-145.58587,,,,
1,671,"Hunter,MS,Mathias",21,6/8/2023,2:23,9397,345,,D,,62.86239,-145.58587,,yes,yes,
1,672,"Hunter,MS,Mathias",21,6/8/2023,2:23,9398,310,,D,,62.86239,-145.58587,,,,
1,673,"Hunter,MS,Mathias",21,6/8/2023,2:23,9399,350,,D,,62.86239,-145.58587,,yes,yes,
1,674,"Hunter,MS,Mathias",21,6/8/2023,2:23,9400,289,,D,,62.86239,-145.58587,,,,
1,675,"Hunter,MS,Mathias",21,6/8/2023,2:23,9351,350,,D,,62.86239,-145.58587,,yes,yes,
1,676,"Hunter,MS,Mathias",21,6/8/2023,2:23,9352,270,,D,,62.86239,-145.58587,,,,
1,677,"Hunter,MS,Mathias",21,6/8/2023,2:23,9353,284,,D,,62.86239,-62.86239,,,,
1,678,"Hunter,MS,Mathias",22,6/8/2023,2:23,9354,260,,D,,62.86239,-62.86239,,,,
1,679,"Hunter,MS,Mathias",22,6/8/2023,2:23,9355,345,,D,,62.86239,-62.86239,,yes,yes,
1,680,"Hunter,MS,Mathias",22,6/8/2023,2:23,9356,340,,D,,62.86239,-62.86239,,,,
1,681,"Hunter,MS,Mathias",22,6/8/2023,2:23,9357,323,,D,,62.86239,-62.86239,,,,
1,682,"Hunter,MS,Mathias",22,6/8/2023,2:23,9358,320,,D,,62.86239,-62.86239,,,,
1,683,"Hunter,MS,Mathias",22,6/8/2023,2:23,9359,330,,D,,62.86239,-62.86239,,,,
1,684,"Hunter,MS,Mathias",22,6/8/2023,2:23,9361,358,,D,,62.86239,-62.86239,,yes,yes,
1,685,"Hunter,MS,Mathias",22,6/8/2023,2:23,9362,332,,D,,62.86239,-62.86239,,,,
1,686,"Hunter,MS,Mathias",22,6/8/2023,3:17,9363,264,,D,,62.85409,-145.58841,,,,
1,687,"Hunter,MS,Mathias",22,6/8/2023,3:17,9364,251,,D,,62.85409,-145.58841,,,,
1,688,"Hunter,MS,Mathias",22,6/8/2023,3:17,9365,367,,D,,62.85409,-145.58841,,yes,yes,
1,689,"Hunter,MS,Mathias",22,6/8/2023,3:17,9366,353,,D,,62.85409,-145.58841,,yes,yes,
1,690,"Hunter,MS,Mathias",22,6/8/2023,3:17,9367,369,,D,,62.85409,-145.58841,,yes,yes,
1,691,"Hunter,MS,Mathias",22,6/8/2023,3:17,9368,382,,D,,62.85409,-145.58841,,yes,yes,
1,692,"Hunter,MS,Mathias",22,6/8/2023,3:17,9369,324,,D,,62.85409,-145.58841,,,,
1,693,"Hunter,MS,Mathias",22,6/8/2023,3:17,9370,383,,D,,62.85409,-145.58841,,yes,yes,
1,694,"BC,MW",23,6/8/2023,5:55,8220,353,,C,,62.87984,-145.53172,Set (2),yes,yes,
1,695,"BC,MW",23,6/8/2023,5:55,8223,346,,C,,62.87984,-145.53172,,yes,yes,
1,696,"BC,MW",23,6/8/2023,5:55,8224,384,,C,,62.87984,-145.53172,,yes,yes,
1,697,"BC,MW",23,6/8/2023,5:55,8225,332,,C,,62.87991,-145.53108,Set (1),,,
1,698,"BC,MW",23,6/8/2023,6:02,8226,361,,C,,62.87991,-145.53108,,yes,yes,
1,699,"BC,MW",23,6/8/2023,6:02,8227,344,,C,,62.87991,-145.53108,,,,
1,700,"BC,MW",23,6/8/2023,6:02,8228,339,,C,,62.87991,-145.53108,,,,
1,701,"BC,MW",23,6/8/2023,6:02,8229,350,,C,,62.87991,-145.53108,,yes,yes,
1,702,"BC,MW",23,6/8/2023,6:02,8230,354,,C,,62.87991,-145.53108,,yes,yes,
1,703,"BC,MW",23,6/8/2023,6:02,8231,351,,C,,62.87991,-145.53108,,yes,yes,
1,704,"BC,MW",23,6/8/2023,6:02,8232,408,,C,,62.88469,-145.53191,Set 1,yes,,yes
1,705,"BC,MW",23,6/8/2023,6:02,8233,356,,C,,62.88469,-145.53191,,yes,yes,
1,706,"BC,MW",23,6/8/2023,10:04,8234,349,,C,,62.88507,-145.53091,2,yes,yes,
1,707,"BC,MW",23,6/8/2023,10:04,8235,366,,C,,62.88507,-145.53091,,yes,yes,
1,708,"BC,MW",23,6/8/2023,10:04,8236,325,,C,,62.88507,-145.53091,,,,
1,709,"BC,MW",23,6/8/2023,10:04,8237,381,,C,,62.88507,-145.53091,,yes,yes,
1,710,"BC,MW",23,6/8/2023,10:04,8238,362,,C,,62.88507,-145.53091,,yes,yes,
1,711,"BC,MW",23,6/8/2023,10:04,8239,391,,C,,62.88507,-145.53091,,yes,yes,
1,712,"BC,MW",23,6/8/2023,10:27,8240,379,,C,,62.89227,-145.52293,Set 2,yes,yes,
1,713,"BC,MW",23,6/8/2023,10:27,8241,348,,C,,62.89227,-145.52293,,yes,yes,
1,714,"BC,MW",23,6/8/2023,10:27,8242,374,,C,,62.89227,-145.52293,,yes,yes,
1,715,"BC,MW",23,6/8/2023,10:27,8243,410,,C,,62.89227,-145.52293,Very large fish N of boat launch,yes,,yes
1,716,"BC,MW",23,6/8/2023,10:27,8244,408,,C,,62.89227,-145.52293,,yes,,yes
1,717,"BC,MW",23,6/8/2023,10:27,8245,373,,C,,62.89227,-145.52293,,yes,yes,
1,718,"BC,MW",23,6/8/2023,10:27,8246,457,,C,,62.89227,-145.52293,,yes,,yes
1,719,"BC,MW",23,6/8/2023,10:27,8247,377,,C,,62.89227,-145.52293,,yes,yes,
1,720,"BC,MW",23,6/8/2023,10:27,8248,428,,C,,62.89227,-145.52293,,yes,,yes
1,721,"BC,MW",23,6/8/2023,10:27,8250,425,,C,,62.89227,-145.52293,,yes,,yes
1,722,"BC,MW",23,6/8/2023,10:27,8251,457,,C,,62.89227,-145.52293,,yes,,yes
1,723,"BC,MW",23,6/8/2023,10:44,8252,347,,C,,62.89207,-145.52199,,yes,yes,
1,724,"BC,MW",23,6/8/2023,10:44,8253,365,,C,,62.89207,-145.52199,,yes,yes,
1,725,"BC,MW",23,6/8/2023,10:44,8254,364,,C,,62.89207,-145.52199,,yes,yes,
1,726,"BC,MW",23,6/8/2023,10:44,8255,432,,C,,62.89207,-145.52199,,yes,,yes
1,727,"BC,MW",23,6/8/2023,10:44,8256,399,,C,,62.89207,-145.52199,,yes,yes,
1,728,"BC,MW",23,6/8/2023,10:44,8257,363,,C,,62.89207,-145.52199,,yes,yes,
1,729,"BC,MW",23,6/8/2023,10:44,8258,363,,C,,62.89207,-145.52199,,yes,yes,
1,730,"BC,MW",24,6/8/2023,10:44,8259,423,,C,,62.89207,-145.52199,,yes,,yes
1,731,"BC,MW",24,6/8/2023,10:44,8260,381,,C,,62.89207,-145.52199,,yes,yes,
1,732,"BC,MW",24,6/8/2023,10:44,8261,430,,C,,62.89207,-145.52199,Huge Fish,yes,,yes
1,733,"BC,MW",24,6/8/2023,10:44,8262,364,,C,,62.89207,-145.52199,,yes,yes,
1,734,"BC,MW",24,6/8/2023,10:44,8263,410,,C,,62.89207,-145.52199,,yes,,yes
1,735,"BC,MW",24,6/8/2023,10:44,8264,433,,C,,62.89207,-145.52199,,yes,,yes
1,736,"BC,MW",24,6/8/2023,10:44,8265,435,,C,,62.89207,-145.52199,,yes,,yes
1,737,"BC,MW",24,6/8/2023,10:44,8266,350,,C,,62.89207,-145.52199,,yes,yes,
1,738,"BC,MW",24,6/8/2023,10:44,8267,394,,C,,62.89207,-145.52199,,yes,yes,
1,739,"BC,MW",24,6/8/2023,10:44,8268,393,,C,,62.89207,-145.52199,,yes,yes,
1,740,"BC,MW",24,6/8/2023,10:44,8269,451,,C,,62.89207,-145.52199,,yes,,yes
1,741,"BC,MW",24,6/8/2023,10:44,8270,366,,C,,62.89207,-145.52199,,yes,yes,
1,742,"BC,MW",24,6/8/2023,10:44,8271,381,,C,,62.89207,-145.52199,,yes,yes,
1,743,"BC,MW",24,6/8/2023,10:44,8272,419,,C,,62.89207,-145.52199,,yes,,yes
1,744,"BC,MW",24,6/8/2023,10:44,8273,366,,C,,62.89207,-145.52199,,yes,yes,
1,745,"BC,MW",24,6/8/2023,10:44,8274,334,,C,,62.89207,-145.52199,,,,
1,746,"BC,MW",24,6/8/2023,10:44,8275,368,,C,,62.89207,-145.52199,,yes,yes,
1,747,"BC,MW",24,6/8/2023,11:21,8276,371,,C,,62.89654,-145.51854,10+14 pounds,yes,yes,
1,748,"BC,MW",24,6/8/2023,11:21,8277,345,,C,,62.89654,-145.51854,,yes,yes,
1,749,"BC,MW",24,6/8/2023,11:21,8278,357,,C,,62.89654,-145.51854,,yes,yes,
1,750,"BC,MW",24,6/8/2023,11:21,8279,379,,C,,62.89654,-145.51854,,yes,yes,
1,751,"BC,MW",24,6/8/2023,11:21,8280,350,,C,,62.89654,-145.51854,,yes,yes,
1,752,"BC,MW",24,6/8/2023,11:21,8281,396,,C,,62.89654,-145.51854,,yes,yes,
1,753,"BC,MW",24,6/8/2023,11:21,8282,365,,C,,62.89654,-145.51854,,yes,yes,
1,754,"BC,MW",24,6/8/2023,11:21,8283,356,,C,,62.89654,-145.51854,,yes,yes,
1,755,"BC,MW",24,6/8/2023,11:21,8284,375,,C,,62.89654,-145.51854,,yes,yes,
1,756,"BC,MW",24,6/8/2023,11:21,8285,376,,C,,62.89654,-145.51854,,yes,yes,
1,757,"BC,MW",24,6/8/2023,11:21,8286,341,,C,,62.89654,-145.51854,,,,
1,758,"BC,MW",24,6/8/2023,11:21,8287,354,,C,,62.89654,-145.51854,,yes,yes,
1,759,"BC,MW",24,6/8/2023,11:45,8288,457,,C,,62.89451,-145.51828,,yes,,yes
1,760,"BC,MW",24,6/8/2023,11:45,8289,381,,C,,62.89451,-145.51828,,yes,yes,
1,761,"BC,MW",24,6/8/2023,11:45,8290,402,,C,,62.89451,-145.51828,,yes,,yes
1,762,"BC,MW",24,6/8/2023,11:45,8291,358,,C,,62.89451,-145.51828,,yes,yes,
1,763,"BC,MW",24,6/8/2023,11:45,8292,369,,C,,62.89451,-145.51828,,yes,yes,
1,764,"BC,MW",24,6/8/2023,11:45,8293,362,,C,,62.89451,-145.51828,,yes,yes,
1,765,"BC,MW",24,6/8/2023,11:45,8294,351,,C,,62.89451,-145.51828,,yes,yes,
1,766,"BC,MW",25,6/8/2023,11:45,8295,340,,C,,62.89451,-145.51828,,,,
1,767,"BC,MW",25,6/8/2023,11:45,8296,335,,C,,62.89451,-145.51828,,,,
1,768,"BC,MW",25,6/8/2023,11:45,8297,475,,C,,62.89451,-145.51828,,yes,,yes
1,769,"BC,MW",25,6/8/2023,11:45,8298,357,,C,,62.89451,-145.51828,,yes,yes,
1,770,"BC,MW",25,6/8/2023,11:45,8299,335,,C,,62.89451,-145.51828,,,,
1,771,"BC,MW",25,6/8/2023,11:45,8300,350,,C,,62.89451,-145.51828,,yes,yes,
1,772,"BC,MW",25,6/8/2023,11:45,8301,360,,C,,62.89451,-145.51828,,yes,yes,
1,773,"BC,MW",25,6/8/2023,11:45,8302,381,,C,,62.89451,-145.51828,,yes,yes,
1,774,"BC,MW",25,6/8/2023,11:45,8303,378,,C,,62.89451,-145.51828,,yes,yes,
1,775,"BC,MW",25,6/8/2023,11:45,8304,508,,C,,62.89451,-145.51828,,yes,,yes
1,776,"BC,MW",25,6/8/2023,12:10,8305,442,,C,,62.89777,-145.52277,,yes,,yes
1,777,"BC,MW",25,6/8/2023,12:10,8306,315,,C,,62.89777,-145.52277,,,,
1,778,"BC,MW",25,6/8/2023,12:10,8307,434,,C,,62.89777,-145.52277,,yes,,yes
1,779,"BC,MW",25,6/8/2023,12:10,8308,335,,C,,62.89777,-145.52277,,,,
1,780,"BC,MW",25,6/8/2023,12:10,8309,400,,C,,62.89777,-145.52277,,yes,,yes
1,781,"BC,MW",25,6/8/2023,12:10,8310,340,,C,,62.89777,-145.52277,,,,
1,782,"BC,MW",25,6/8/2023,12:10,8311,379,,C,,62.89777,-145.52277,,yes,yes,
1,783,"BC,MW",25,6/8/2023,12:10,8312,352,,C,,62.89777,-145.52277,,yes,yes,
1,784,"BC,MW",25,6/8/2023,12:10,8313,353,,C,,62.89777,-145.52277,,yes,yes,
1,785,"BC,MW",25,6/8/2023,12:10,8314,318,,C,,62.89777,-145.52277,,,,
1,786,"BC,MW",25,6/8/2023,12:10,8315,366,,C,,62.89777,-145.52277,,yes,yes,
1,787,"BC,MW",25,6/8/2023,12:10,8316,340,,C,,62.89777,-145.52277,,,,
1,788,"BC,MW",25,6/8/2023,12:10,8317,347,,C,,62.89777,-145.52277,,yes,yes,
1,789,"BC,MW",25,6/8/2023,12:10,8318,353,,C,,62.89777,-145.52277,,yes,yes,
1,790,"BC,MW",25,6/8/2023,12:10,8319,337,,C,,62.89777,-145.52277,,,,
1,791,"BC,MW",25,6/8/2023,12:10,8320,372,,C,,62.89777,-145.52277,,yes,yes,
1,792,"BC,MW",25,6/8/2023,12:10,8321,355,,C,,62.89777,-145.52277,,yes,yes,
1,793,"BC,MW",25,6/8/2023,12:10,8322,347,,C,,62.89777,-145.52277,,yes,yes,
1,794,"BC,MW",25,6/8/2023,12:10,8323,325,,C,,62.89777,-145.52277,,,,
1,795,"BC,MW",25,6/8/2023,12:10,8324,374,,C,,62.89777,-145.52277,,yes,yes,
1,796,"BC,MW",25,6/8/2023,12:10,8325,351,,C,,62.89777,-145.52277,,yes,yes,
1,797,"BC,MW",25,6/8/2023,12:10,8326,475,,C,,62.90153,-145.52599,,yes,,yes
1,798,"BC,MW",25,6/8/2023,12:10,8327,370,,C,,62.90153,-145.52599,,yes,yes,
1,799,"BC,MW",25,6/8/2023,12:10,8328,390,,C,,62.90153,-145.52599,,yes,yes,
1,800,"BC,MW",25,6/8/2023,12:10,8329,362,,C,,62.90153,-145.52599,,yes,yes,
1,801,"BC,MW",25,6/8/2023,12:10,8330,353,,C,,62.90153,-145.52599,,yes,yes,
1,802,"BC,MM",26,6/8/2023,12:51,8331,286,,C,,62.90523,-145.52753,,,,
1,803,"BC,MM",26,6/8/2023,12:51,8332,276,,C,,62.90523,-145.52753,,,,
1,804,"BC,MM",26,6/8/2023,12:51,8333,337,,C,,62.90523,-145.52753,,,,
1,805,"BC,MM",26,6/8/2023,12:51,8334,315,,C,,62.90523,-145.52753,,,,
1,806,"BC,MM",26,6/8/2023,12:51,8335,239,,C,,62.90523,-145.52753,,,,
1,807,"BC,MM",26,6/8/2023,12:51,8336,314,,B,,62.91602,-62.91602,,,,
1,808,"BC,MM",26,6/8/2023,12:51,8337,344,,B,,62.91602,-62.91602,,,,
1,809,"BC,MM",26,6/8/2023,12:51,8338,353,,B,,62.91602,-62.91602,,yes,yes,
1,810,"BC,MM",26,6/8/2023,12:51,8339,356,,B,,62.91602,-62.91602,,yes,yes,
1,811,"BC,MM",26,6/8/2023,12:51,8340,286,,B,,62.91602,-62.91602,,,,
1,812,"BC,MM",26,6/8/2023,12:51,8341,279,,B,,62.91602,-62.91602,,,,
1,813,"BC,MM",26,6/8/2023,12:51,8342,253,,B,,62.91602,-62.91602,,,,
1,814,"BC,MM",26,6/8/2023,12:51,8343,325,,B,,62.91602,-62.91602,,,,
1,815,"BC,MM",26,6/8/2023,12:51,8344,367,,B,,62.91602,-62.91602,,yes,yes,
1,816,"BC,MM",26,6/8/2023,12:51,8345,333,,B,,62.91602,-62.91602,,,,
1,817,"BC,MM",26,6/8/2023,12:51,8346,267,,B,,62.91602,-62.91602,,,,
1,818,"BC,MM",26,6/8/2023,12:51,8347,403,,B,,62.91602,-62.91602,,yes,,yes
1,819,"BC,MM",26,6/8/2023,12:51,8348,334,,B,,62.91602,-62.91602,,,,
1,820,"BC,MM",26,6/8/2023,12:51,8349,415,,B,,62.91602,-62.91602,,yes,,yes
1,821,"BC,MM",26,6/8/2023,12:51,8350,315,,B,,62.91602,-62.91602,,,,
1,822,"BC,MM",26,6/8/2023,12:51,8351,349,,B,,62.91602,-62.91602,,yes,yes,
1,823,"BC,MM",26,6/8/2023,12:51,8352,347,,B,,62.91602,-62.91602,,yes,yes,
1,824,"Hunter,MS,Mathias",27,6/9/2023,9:00,9371,371,,C,,62.88660,-145.52948,,yes,yes,
1,825,"Hunter,MS,Mathias",27,6/9/2023,9:00,9372,370,,C,,62.88660,-145.52948,,yes,yes,
1,826,"Hunter,MS,Mathias",27,6/9/2023,9:00,9373,354,,C,,62.88660,-145.52948,,yes,yes,
1,827,"Hunter,MS,Mathias",27,6/9/2023,9:00,9374,432,,C,,62.88660,-145.52948,,yes,,yes
1,828,"Hunter,MS,Mathias",27,6/9/2023,9:00,9375,364,,C,,62.88660,-145.52948,,yes,yes,
1,829,"Hunter,MS,Mathias",27,6/9/2023,9:00,9276,341,,C,,62.88660,-145.52948,,,,
1,830,"Hunter,MS,Mathias",27,6/9/2023,9:00,9277,369,,C,,62.88660,-145.52948,,yes,yes,
1,831,"Hunter,MS,Mathias",27,6/9/2023,9:00,9278,381,,C,,62.88660,-145.52948,,yes,yes,
1,832,"Hunter,MS,Mathias",27,6/9/2023,9:00,9279,342,,C,,62.88660,-145.52948,,,,
1,833,"Hunter,MS,Mathias",27,6/9/2023,9:43,9280,351,,C,,62.88432,-145.51301,,yes,yes,
1,834,"Hunter,MS,Mathias",27,6/9/2023,9:43,9281,349,,C,,62.88432,-145.51301,,yes,yes,
1,835,"Hunter,MS,Mathias",27,6/9/2023,9:43,9282,334,,C,,62.88432,-145.51301,,,,
1,836,"Hunter,MS,Mathias",27,6/9/2023,9:43,9283,372,,C,,62.88432,-145.51301,,yes,yes,
1,837,"Hunter,MS,Mathias",27,6/9/2023,9:43,9284,363,,C,,62.88432,-145.51301,,yes,yes,
1,838,"Hunter,MS,Mathias",27,6/9/2023,9:43,9285,408,,C,,62.88432,-145.51301,,yes,,yes
1,839,"Hunter,MS,Mathias",27,6/9/2023,9:43,9286,422,,C,,62.88432,-145.51301,,yes,,yes
1,840,"Hunter,MS,Mathias",27,6/9/2023,9:43,9287,376,,C,,62.88432,-145.51301,,yes,yes,
1,841,"Hunter,MS,Mathias",27,6/9/2023,9:43,9288,381,,C,,62.88432,-145.51301,,yes,yes,
1,842,"Hunter,MS,Mathias",27,6/9/2023,9:43,9289,380,,C,,62.88432,-145.51301,,yes,yes,
1,843,"Hunter,MS,Mathias",27,6/9/2023,9:43,9290,361,,C,,62.88432,-145.51301,,yes,yes,
1,844,"Hunter,MS,Mathias",27,6/9/2023,9:43,9291,392,,C,,62.88432,-145.51301,,yes,yes,
1,845,"Hunter,MS,Mathias",27,6/9/2023,9:43,9292,412,,C,,62.88432,-145.51301,,yes,,yes
1,846,"Hunter,MS,Mathias",27,6/9/2023,9:43,9293,364,,C,,62.88432,-145.51301,,yes,yes,
1,847,"Hunter,MS,Mathias",27,6/9/2023,9:43,9294,366,,C,,62.88432,-145.51301,,yes,yes,
1,848,"Hunter,MS,Mathias",27,6/9/2023,9:43,9295,355,,C,,62.88432,-145.51301,,yes,yes,
1,849,"Hunter,MS,Mathias",27,6/9/2023,9:43,9296,359,,C,,62.88432,-145.51301,,yes,yes,
1,850,"Hunter,MS,Mathias",27,6/9/2023,9:43,9297,364,,C,,62.88432,-145.51301,,yes,yes,
1,851,"Hunter,MS,Mathias",27,6/9/2023,9:43,9298,432,,C,,62.88432,-145.51301,,yes,,yes
1,852,"Hunter,MS,Mathias",27,6/9/2023,9:43,9299,341,,C,,62.88432,-145.51301,,,,
1,853,"Hunter,MS,Mathias",27,6/9/2023,9:43,9300,389,,C,,62.88432,-145.51301,,yes,yes,
1,854,"Hunter,MS,Mathias",27,6/9/2023,9:43,9252,351,,C,,62.88432,-145.51301,,yes,yes,
